work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id
2024,Mid-level,Full-time,Machine Learning Engineer,360200,US,0,US,Medium (51–500 employees),79606
2024,Mid-level,Full-time,Machine Learning Engineer,197400,US,0,US,Medium (51–500 employees),79607
2024,Junior,Full-time,Data Reporting Analyst,58542,US,0,US,Medium (51–500 employees),79608
2024,Junior,Full-time,Data Reporting Analyst,43920,US,0,US,Medium (51–500 employees),79609
2024,Senior-level,Full-time,Software Engineer,170200,US,0,US,Medium (51–500 employees),79611
2024,Mid-level,Full-time,Data Engineer,204000,US,0,US,Medium (51–500 employees),79612
2024,Senior-level,Full-time,Data Engineer,250200,AU,0,AU,Medium (51–500 employees),79614
2024,Senior-level,Full-time,Data Engineer,117200,AU,0,AU,Medium (51–500 employees),79615
2024,Mid-level,Full-time,Data Engineer,143000,US,100,US,Medium (51–500 employees),79616
2024,Mid-level,Full-time,Data Engineer,132000,US,100,US,Medium (51–500 employees),79617
2024,Junior,Full-time,Data Engineer,110240,US,0,US,Medium (51–500 employees),79618
2024,Junior,Full-time,Data Engineer,39500,US,0,US,Medium (51–500 employees),79619
2024,Senior-level,Full-time,Data Engineer,35386,HR,0,HR,Medium (51–500 employees),79620
2024,Senior-level,Full-time,Data Engineer,183000,US,0,US,Medium (51–500 employees),79625
2024,Senior-level,Full-time,Data Engineer,167000,US,0,US,Medium (51–500 employees),79626
2024,Senior-level,Full-time,Engineer,178200,US,0,US,Medium (51–500 employees),79627
2024,Senior-level,Full-time,Engineer,74800,US,0,US,Medium (51–500 employees),79628
2024,Senior-level,Full-time,Data Analyst,194000,US,0,US,Medium (51–500 employees),79629
2024,Senior-level,Full-time,Data Analyst,116000,US,0,US,Medium (51–500 employees),79630
2024,Senior-level,Full-time,Data Analyst,219200,US,0,US,Medium (51–500 employees),79631
2024,Senior-level,Full-time,Data Analyst,103800,US,0,US,Medium (51–500 employees),79632
2024,Senior-level,Full-time,Data Analyst,35386,HR,0,HR,Medium (51–500 employees),79633
2024,Junior,Full-time,Data Analyst,89305,US,0,US,Medium (51–500 employees),79634
2024,Junior,Full-time,Data Scientist,110240,US,0,US,Medium (51–500 employees),79638
2024,Junior,Full-time,Data Scientist,39500,US,0,US,Medium (51–500 employees),79639
2024,Senior-level,Full-time,Data Scientist,225000,US,0,US,Medium (51–500 employees),79640
2024,Mid-level,Full-time,Data Scientist,103100,US,0,US,Medium (51–500 employees),79646
2024,Mid-level,Full-time,Data Scientist,76200,US,0,US,Medium (51–500 employees),79647
2024,Mid-level,Full-time,Data Scientist,90012,CA,0,CA,Medium (51–500 employees),79648
2024,Mid-level,Full-time,Data Scientist,68562,CA,0,CA,Medium (51–500 employees),79649
2024,Mid-level,Full-time,Data Scientist,120400,US,0,US,Medium (51–500 employees),79653
2024,Junior,Full-time,Data Scientist,145800,US,0,US,Medium (51–500 employees),79654
2024,Junior,Full-time,Data Scientist,83300,US,0,US,Medium (51–500 employees),79655
2024,Senior-level,Full-time,Business Intelligence Developer,268900,US,0,US,Medium (51–500 employees),79656
2024,Senior-level,Full-time,Business Intelligence Developer,103800,US,0,US,Medium (51–500 employees),79657
2024,Mid-level,Full-time,Engineer,116000,US,0,US,Medium (51–500 employees),79667
2024,Mid-level,Full-time,Software Engineer,187300,US,0,US,Medium (51–500 employees),79672
2024,Mid-level,Full-time,Cloud Database Administrator,112900,US,0,US,Medium (51–500 employees),79698
2024,Mid-level,Full-time,Cloud Database Administrator,75300,US,0,US,Medium (51–500 employees),79699
2024,Mid-level,Full-time,Data Visualization Specialist,137000,US,0,US,Medium (51–500 employees),79700
2024,Mid-level,Full-time,Data Visualization Specialist,60300,US,0,US,Medium (51–500 employees),79701
2024,Senior-level,Full-time,Analytics Engineer,224880,US,0,US,Medium (51–500 employees),79702
2024,Senior-level,Full-time,Analytics Engineer,121500,US,0,US,Medium (51–500 employees),79703
2024,Mid-level,Full-time,Analytics Engineer,161000,US,0,US,Medium (51–500 employees),79704
2024,Senior-level,Full-time,Analytics Engineer,75000,GB,0,GB,Medium (51–500 employees),79706
2024,Senior-level,Full-time,Data Engineer,125000,GB,0,GB,Medium (51–500 employees),79712
2024,Senior-level,Full-time,Data Engineer,100000,GB,0,GB,Medium (51–500 employees),79713
2024,Senior-level,Full-time,Data Engineer,204000,US,100,US,Medium (51–500 employees),79714
2024,Senior-level,Full-time,Data Engineer,163000,US,100,US,Medium (51–500 employees),79715
2024,Junior,Full-time,Data Engineer,44000,US,0,US,Medium (51–500 employees),79719
2024,Senior-level,Full-time,Data Engineer,217100,US,0,US,Medium (51–500 employees),79722
2024,Senior-level,Full-time,Data Engineer,116900,US,0,US,Medium (51–500 employees),79723
2024,Mid-level,Full-time,Data Scientist,150327,US,0,US,Medium (51–500 employees),79726
2024,Mid-level,Full-time,Data Scientist,89139,US,0,US,Medium (51–500 employees),79727
2024,Senior-level,Full-time,Data Scientist,209300,US,0,US,Medium (51–500 employees),79728
2024,Senior-level,Full-time,Manager,202300,US,100,US,Medium (51–500 employees),79732
2024,Senior-level,Full-time,Manager,126700,US,100,US,Medium (51–500 employees),79733
2024,Senior-level,Full-time,Analyst,115000,US,0,US,Medium (51–500 employees),79738
2024,Mid-level,Full-time,Software Engineer,186000,US,0,US,Medium (51–500 employees),79740
2024,Senior-level,Full-time,Manager,356500,US,0,US,Medium (51–500 employees),79742
2024,Junior,Full-time,Data Analyst,64111,AT,0,AT,Medium (51–500 employees),79746
2024,Junior,Full-time,Data Analyst,142500,US,0,US,Medium (51–500 employees),79750
2024,Senior-level,Full-time,Data Analyst,195500,US,0,US,Medium (51–500 employees),79752
2024,Mid-level,Full-time,Software Developer,158400,US,100,US,Medium (51–500 employees),79758
2024,Mid-level,Full-time,Software Developer,91800,US,100,US,Medium (51–500 employees),79759
2024,Mid-level,Full-time,Data Scientist,124800,US,100,US,Medium (51–500 employees),79762
2024,Mid-level,Full-time,Data Scientist,76128,US,100,US,Medium (51–500 employees),79763
2024,Senior-level,Full-time,Data Scientist,155376,US,100,US,Medium (51–500 employees),79764
2024,Senior-level,Full-time,Data Scientist,95264,US,100,US,Medium (51–500 employees),79765
2024,Mid-level,Full-time,Software Engineer,60800,US,0,US,Medium (51–500 employees),79769
2024,Mid-level,Full-time,Technical Writer,90000,US,0,US,Medium (51–500 employees),79776
2024,Mid-level,Full-time,Technical Writer,80000,US,0,US,Medium (51–500 employees),79777
2024,Mid-level,Full-time,Manager,164000,US,0,US,Medium (51–500 employees),79784
2024,Mid-level,Full-time,Manager,97100,US,0,US,Medium (51–500 employees),79785
2024,Senior-level,Full-time,Solution Architect,222500,US,0,US,Medium (51–500 employees),79786
2024,Senior-level,Full-time,Solution Architect,140000,US,0,US,Medium (51–500 employees),79787
2024,Senior-level,Full-time,Machine Learning Engineer,374350,US,0,US,Medium (51–500 employees),79790
2024,Senior-level,Full-time,Machine Learning Engineer,222830,US,0,US,Medium (51–500 employees),79791
2024,Senior-level,Full-time,Machine Learning Engineer,234200,US,0,US,Medium (51–500 employees),79792
2024,Director,Full-time,Director of Machine Learning,346800,US,0,US,Medium (51–500 employees),79794
2024,Director,Full-time,Director of Machine Learning,174100,US,0,US,Medium (51–500 employees),79795
2024,Junior,Full-time,Data Analyst,113364,US,0,US,Medium (51–500 employees),79798
2024,Junior,Full-time,Data Analyst,73752,US,0,US,Medium (51–500 employees),79799
2024,Mid-level,Full-time,Data Analyst,165300,US,0,US,Medium (51–500 employees),79800
2024,Mid-level,Full-time,Data Analyst,78700,US,0,US,Medium (51–500 employees),79801
2024,Senior-level,Full-time,Software Engineer,129000,US,0,US,Medium (51–500 employees),79803
2024,Junior,Full-time,Data Scientist,27885,GB,0,GB,Medium (51–500 employees),79804
2024,Senior-level,Full-time,Data Engineer,110500,US,0,US,Medium (51–500 employees),79807
2024,Junior,Full-time,Data Engineer,111250,GB,0,GB,Medium (51–500 employees),79808
2024,Junior,Full-time,Data Engineer,83875,GB,0,GB,Medium (51–500 employees),79809
2024,Senior-level,Full-time,Data Engineer,134000,US,0,US,Medium (51–500 employees),79811
2024,Senior-level,Full-time,Data Engineer,240640,US,0,US,Medium (51–500 employees),79812
2024,Senior-level,Full-time,Data Engineer,197760,US,0,US,Medium (51–500 employees),79813
2024,Senior-level,Full-time,Engineer,208900,US,0,US,Medium (51–500 employees),79818
2024,Senior-level,Full-time,Engineer,126600,US,0,US,Medium (51–500 employees),79819
2024,Mid-level,Full-time,Software Engineer,117120,US,100,US,Medium (51–500 employees),79822
2024,Mid-level,Full-time,Software Engineer,95825,US,100,US,Medium (51–500 employees),79823
2024,Mid-level,Full-time,Associate,97000,US,0,US,Medium (51–500 employees),79827
2024,Senior-level,Full-time,Engineer,172500,US,0,US,Medium (51–500 employees),79828
2024,Senior-level,Full-time,Engineer,127500,US,0,US,Medium (51–500 employees),79829
2024,Junior,Full-time,Data Analyst,160000,US,0,US,Medium (51–500 employees),79832
2024,Mid-level,Full-time,Data Engineer,140000,US,100,US,Medium (51–500 employees),79835
2024,Junior,Full-time,Data Scientist,120000,US,0,US,Medium (51–500 employees),79838
2024,Junior,Full-time,Data Scientist,100000,US,0,US,Medium (51–500 employees),79839
2024,Senior-level,Full-time,Software Engineer,187200,US,0,US,Medium (51–500 employees),79841
2024,Mid-level,Full-time,Engineer,151400,US,0,US,Large (501+ employees),79844
2024,Mid-level,Full-time,Engineer,67700,US,0,US,Large (501+ employees),79845
2024,Senior-level,Full-time,Research Engineer,200800,US,0,US,Medium (51–500 employees),79851
2024,Senior-level,Full-time,Data Analyst,132100,US,0,US,Medium (51–500 employees),79854
2024,Junior,Full-time,Analyst,87000,US,0,US,Medium (51–500 employees),72012
2024,Junior,Full-time,Analyst,66000,US,0,US,Medium (51–500 employees),72013
2024,Senior-level,Full-time,Manager,215000,US,0,US,Medium (51–500 employees),72014
2024,Senior-level,Full-time,Engineer,175600,US,0,US,Medium (51–500 employees),72016
2024,Senior-level,Full-time,Data Scientist,190000,US,100,US,Medium (51–500 employees),72022
2024,Senior-level,Full-time,Data Scientist,155000,US,100,US,Medium (51–500 employees),72023
2024,Senior-level,Full-time,Data Engineer,122222,ES,100,ES,Medium (51–500 employees),72026
2024,Senior-level,Full-time,Data Engineer,88888,ES,100,ES,Medium (51–500 employees),72027
2024,Senior-level,Full-time,Software Development Engineer,261500,US,0,US,Large (501+ employees),72034
2024,Senior-level,Full-time,Software Development Engineer,151300,US,0,US,Large (501+ employees),72035
2024,Senior-level,Full-time,Data Engineer,196000,US,0,US,Medium (51–500 employees),72036
2024,Senior-level,Full-time,Data Engineer,133000,US,0,US,Medium (51–500 employees),72037
2024,Senior-level,Full-time,Data Engineer,223500,US,0,US,Medium (51–500 employees),79882
2024,Senior-level,Full-time,Data Engineer,94200,US,0,US,Medium (51–500 employees),79883
2024,Mid-level,Full-time,AI Engineer,130000,US,100,US,Medium (51–500 employees),79890
2024,Senior-level,Full-time,Data Architect,266400,US,100,US,Medium (51–500 employees),79894
2024,Senior-level,Full-time,Data Architect,183700,US,100,US,Medium (51–500 employees),79895
2024,Senior-level,Full-time,Computer Vision Engineer,185000,US,100,US,Medium (51–500 employees),79896
2024,Senior-level,Full-time,Computer Vision Engineer,140000,US,100,US,Medium (51–500 employees),79897
2024,Senior-level,Full-time,Consultant,150000,US,100,US,Medium (51–500 employees),79898
2024,Senior-level,Full-time,Consultant,115000,US,100,US,Medium (51–500 employees),79899
2024,Junior,Full-time,Data Management Analyst,85000,US,100,US,Medium (51–500 employees),79900
2024,Junior,Full-time,Data Management Analyst,75000,US,100,US,Medium (51–500 employees),79901
2024,Mid-level,Full-time,Data Operations Manager,175000,US,0,US,Medium (51–500 employees),79902
2024,Mid-level,Full-time,Data Operations Manager,122500,US,0,US,Medium (51–500 employees),79903
2024,Senior-level,Full-time,Data Operations Analyst,145000,US,100,US,Medium (51–500 employees),79904
2024,Senior-level,Full-time,Data Operations Analyst,80000,US,100,US,Medium (51–500 employees),79905
2024,Mid-level,Full-time,Data Scientist,159000,US,0,US,Medium (51–500 employees),79910
2024,Mid-level,Full-time,Data Scientist,100000,US,0,US,Medium (51–500 employees),79911
2024,Mid-level,Full-time,Data Scientist,134275,US,100,US,Medium (51–500 employees),79912
2024,Mid-level,Full-time,Data Scientist,92700,US,100,US,Medium (51–500 employees),79913
2024,Senior-level,Full-time,Data Scientist,66000,US,0,US,Medium (51–500 employees),79919
2024,Senior-level,Full-time,Data Modeler,112300,US,0,US,Medium (51–500 employees),79924
2024,Senior-level,Full-time,Software Engineer,175633,CA,0,CA,Medium (51–500 employees),79926
2024,Senior-level,Full-time,Software Engineer,154100,CA,0,CA,Medium (51–500 employees),79927
2024,Senior-level,Full-time,Engineer,113300,US,0,US,Medium (51–500 employees),79929
2024,Mid-level,Full-time,Developer,133700,US,100,US,Medium (51–500 employees),79930
2024,Mid-level,Full-time,Developer,94900,US,100,US,Medium (51–500 employees),79931
2024,Senior-level,Full-time,Engineer,197700,US,100,US,Medium (51–500 employees),79934
2024,Mid-level,Full-time,Engineer,138000,US,0,US,Medium (51–500 employees),79947
2024,Mid-level,Full-time,Full Stack Engineer,170000,US,100,US,Medium (51–500 employees),79948
2024,Mid-level,Full-time,Full Stack Engineer,130000,US,100,US,Medium (51–500 employees),79949
2024,Junior,Full-time,Manager,190000,US,100,US,Medium (51–500 employees),79950
2024,Junior,Full-time,Manager,165000,US,100,US,Medium (51–500 employees),79951
2024,Mid-level,Full-time,Product Manager,125000,US,0,US,Medium (51–500 employees),79952
2024,Mid-level,Full-time,Product Manager,96000,US,0,US,Medium (51–500 employees),79953
2024,Senior-level,Full-time,Engineer,166900,US,0,US,Medium (51–500 employees),79956
2024,Senior-level,Full-time,Engineer,94300,US,0,US,Medium (51–500 employees),79957
2024,Senior-level,Full-time,DevOps Engineer,136000,US,100,US,Medium (51–500 employees),79964
2024,Senior-level,Full-time,DevOps Engineer,125000,US,100,US,Medium (51–500 employees),79965
2024,Senior-level,Full-time,Analyst,200000,US,100,US,Medium (51–500 employees),79968
2024,Mid-level,Full-time,Data Engineer,142600,US,0,US,Medium (51–500 employees),72038
2024,Senior-level,Full-time,Solutions Engineer,255000,US,100,US,Medium (51–500 employees),79970
2024,Mid-level,Full-time,Manager,163944,US,0,US,Medium (51–500 employees),79972
2024,Mid-level,Full-time,Manager,136620,US,0,US,Medium (51–500 employees),79973
2024,Mid-level,Full-time,Product Manager,254856,US,0,US,Medium (51–500 employees),79974
2024,Mid-level,Full-time,Product Manager,90000,US,100,US,Medium (51–500 employees),79977
2024,Junior,Full-time,Business Analyst,100000,US,0,US,Medium (51–500 employees),79981
2024,Junior,Full-time,Machine Learning Engineer,250000,US,0,US,Medium (51–500 employees),79982
2024,Junior,Full-time,Machine Learning Engineer,145000,US,0,US,Medium (51–500 employees),79983
2024,Mid-level,Full-time,Software Engineer,232000,US,0,US,Medium (51–500 employees),79989
2024,Senior-level,Full-time,Machine Learning Engineer,199800,US,0,US,Medium (51–500 employees),79992
2024,Senior-level,Full-time,Data Visualization Engineer,278900,US,0,US,Medium (51–500 employees),79998
2024,Senior-level,Full-time,Data Visualization Engineer,157000,US,0,US,Medium (51–500 employees),79999
2024,Senior-level,Full-time,Data Analyst,275000,US,0,US,Medium (51–500 employees),80002
2024,Junior,Full-time,Data Analyst,46000,CA,0,CA,Medium (51–500 employees),80006
2024,Junior,Full-time,Data Analyst,44000,CA,0,CA,Medium (51–500 employees),80007
2024,Senior-level,Full-time,Manager,213840,US,0,US,Medium (51–500 employees),80010
2024,Senior-level,Full-time,Manager,152000,US,0,US,Medium (51–500 employees),80011
2024,Junior,Full-time,Data Analyst,116940,US,0,US,Medium (51–500 employees),80012
2024,Junior,Full-time,Data Analyst,80256,US,0,US,Medium (51–500 employees),80013
2024,Mid-level,Full-time,BI Developer,144320,US,0,US,Medium (51–500 employees),80016
2024,Mid-level,Full-time,BI Developer,104960,US,0,US,Medium (51–500 employees),80017
2024,Mid-level,Full-time,Data Scientist,240000,US,0,US,Medium (51–500 employees),80020
2024,Mid-level,Full-time,Data Scientist,171000,US,0,US,Medium (51–500 employees),80024
2024,Senior-level,Full-time,Data Scientist,235400,US,0,US,Medium (51–500 employees),80028
2024,Senior-level,Full-time,Data Scientist,209720,US,0,US,Medium (51–500 employees),80029
2024,Senior-level,Full-time,Data Scientist,85800,MX,0,MX,Medium (51–500 employees),80034
2024,Senior-level,Full-time,Data Scientist,83400,MX,0,MX,Medium (51–500 employees),80035
2024,Senior-level,Full-time,Manager,211800,US,0,US,Medium (51–500 employees),80038
2024,Junior,Full-time,Data Operations Analyst,87768,US,100,US,Medium (51–500 employees),80042
2024,Junior,Full-time,Data Operations Analyst,66240,US,100,US,Medium (51–500 employees),80043
2024,Mid-level,Full-time,Data Operations Engineer,128600,US,0,US,Medium (51–500 employees),80044
2024,Mid-level,Full-time,Data Operations Engineer,100000,US,0,US,Medium (51–500 employees),80045
2024,Mid-level,Full-time,Data Specialist,78998,US,0,US,Medium (51–500 employees),80046
2024,Mid-level,Full-time,Data Specialist,56264,US,0,US,Medium (51–500 employees),80047
2024,Mid-level,Full-time,Analytics Engineer,221100,US,0,US,Medium (51–500 employees),80048
2024,Mid-level,Full-time,Analytics Engineer,202233,US,0,US,Medium (51–500 employees),80049
2024,Senior-level,Full-time,Systems Engineer,125000,US,0,US,Medium (51–500 employees),80050
2024,Senior-level,Full-time,Software Development Engineer,250200,US,0,US,Medium (51–500 employees),80060
2024,Senior-level,Full-time,Software Development Engineer,117200,US,0,US,Medium (51–500 employees),80061
2024,Senior-level,Full-time,Manager,410000,US,0,US,Medium (51–500 employees),80066
2024,Senior-level,Full-time,Manager,224000,US,0,US,Medium (51–500 employees),80067
2024,Mid-level,Full-time,Engineer,68123,US,0,US,Medium (51–500 employees),80071
2024,Senior-level,Full-time,Engineer,103685,US,0,US,Medium (51–500 employees),80073
2024,Junior,Full-time,Engineer,80000,US,0,US,Medium (51–500 employees),80080
2024,Junior,Full-time,Engineer,56566,US,0,US,Medium (51–500 employees),80081
2024,Senior-level,Full-time,Engineer,126017,US,0,US,Medium (51–500 employees),80083
2024,Senior-level,Full-time,Software Engineer,180024,US,0,US,Medium (51–500 employees),80088
2024,Senior-level,Full-time,Software Engineer,126017,US,0,US,Medium (51–500 employees),80089
2024,Mid-level,Full-time,Software Engineer,80808,US,0,US,Medium (51–500 employees),80090
2024,Mid-level,Full-time,Software Engineer,56566,US,0,US,Medium (51–500 employees),80091
2024,Senior-level,Full-time,Manager,211800,US,100,US,Medium (51–500 employees),80096
2024,Senior-level,Full-time,Manager,129800,US,100,US,Medium (51–500 employees),80097
2024,Senior-level,Full-time,Data Engineer,84600,US,0,US,Medium (51–500 employees),80099
2024,Mid-level,Full-time,Data Quality Specialist,107590,US,0,US,Medium (51–500 employees),80100
2024,Mid-level,Full-time,Data Quality Specialist,82764,US,0,US,Medium (51–500 employees),80101
2024,Senior-level,Full-time,Software Engineer,105000,US,100,US,Medium (51–500 employees),80103
2024,Senior-level,Full-time,Data Governance Specialist,170100,NL,0,NL,Medium (51–500 employees),80104
2024,Senior-level,Full-time,Data Governance Specialist,89100,NL,0,NL,Medium (51–500 employees),80105
2024,Junior,Full-time,Data Analyst,93900,US,0,US,Medium (51–500 employees),80106
2024,Junior,Full-time,Data Analyst,65100,US,0,US,Medium (51–500 employees),80107
2024,Mid-level,Full-time,Manager,139300,US,100,US,Medium (51–500 employees),80110
2024,Mid-level,Full-time,Systems Engineer,128000,US,0,US,Medium (51–500 employees),80112
2024,Mid-level,Full-time,Systems Engineer,64000,US,0,US,Medium (51–500 employees),80113
2024,Senior-level,Full-time,Systems Engineer,163000,US,0,US,Medium (51–500 employees),80114
2024,Senior-level,Full-time,Systems Engineer,77000,US,0,US,Medium (51–500 employees),80115
2024,Junior,Full-time,Analyst,163125,US,0,US,Medium (51–500 employees),80116
2024,Junior,Full-time,Analyst,97875,US,0,US,Medium (51–500 employees),80117
2024,Senior-level,Full-time,Engineer,209657,US,0,US,Medium (51–500 employees),80120
2024,Senior-level,Full-time,Engineer,106250,US,0,US,Medium (51–500 employees),80121
2024,Mid-level,Full-time,Analyst,60300,US,0,US,Medium (51–500 employees),80123
2024,Mid-level,Full-time,Data Engineer,114080,US,0,US,Medium (51–500 employees),72039
2024,Mid-level,Full-time,Data Engineer,155000,US,0,US,Medium (51–500 employees),72040
2024,Mid-level,Full-time,Data Engineer,135000,CA,0,CA,Medium (51–500 employees),72042
2024,Mid-level,Full-time,Data Engineer,98000,CA,0,CA,Medium (51–500 employees),72043
2024,Mid-level,Full-time,Data Engineer,259000,US,100,US,Medium (51–500 employees),72046
2024,Mid-level,Full-time,Data Engineer,204000,US,100,US,Medium (51–500 employees),72047
2024,Senior-level,Full-time,Engineer,181000,US,100,US,Medium (51–500 employees),72052
2024,Senior-level,Full-time,Engineer,140000,US,100,US,Medium (51–500 employees),72053
2024,Senior-level,Full-time,Data Architect,200000,CA,0,CA,Medium (51–500 employees),72054
2024,Senior-level,Full-time,Data Architect,170000,CA,0,CA,Medium (51–500 employees),72055
2024,Senior-level,Full-time,Data Architect,202000,CA,100,CA,Medium (51–500 employees),72056
2024,Senior-level,Full-time,Analytics Engineer,125000,US,100,US,Medium (51–500 employees),72137
2024,Junior,Full-time,Data Analyst,70000,US,100,US,Medium (51–500 employees),72139
2024,Mid-level,Full-time,Data Developer,145000,US,0,US,Medium (51–500 employees),80150
2024,Mid-level,Full-time,Data Developer,130000,US,0,US,Medium (51–500 employees),80151
2024,Senior-level,Full-time,Engineer,214500,US,0,US,Medium (51–500 employees),80154
2024,Mid-level,Full-time,Product Manager,287500,US,0,US,Medium (51–500 employees),80156
2024,Mid-level,Full-time,Product Manager,148000,US,0,US,Medium (51–500 employees),80157
2024,Senior-level,Full-time,Consultant,131400,US,0,US,Medium (51–500 employees),80158
2024,Senior-level,Full-time,Consultant,87600,US,0,US,Medium (51–500 employees),80159
2024,Senior-level,Full-time,Manager,178880,US,0,US,Medium (51–500 employees),80160
2024,Senior-level,Full-time,Engineer,142896,US,0,US,Medium (51–500 employees),80164
2024,Senior-level,Full-time,Engineer,95264,US,0,US,Medium (51–500 employees),80165
2024,Junior,Full-time,Engineer,148000,US,0,US,Medium (51–500 employees),80167
2024,Senior-level,Full-time,Full Stack Engineer,339250,US,0,US,Medium (51–500 employees),80170
2024,Senior-level,Full-time,Full Stack Engineer,180000,US,0,US,Medium (51–500 employees),80171
2024,Senior-level,Full-time,Data Engineer,247250,US,0,US,Medium (51–500 employees),80172
2024,Senior-level,Full-time,Data Engineer,182750,US,0,US,Medium (51–500 employees),80173
2024,Mid-level,Full-time,Data Engineer,64000,GB,0,GB,Medium (51–500 employees),80177
2024,Senior-level,Full-time,Data Architect,260850,US,100,US,Medium (51–500 employees),80178
2024,Senior-level,Full-time,Data Architect,144300,US,100,US,Medium (51–500 employees),80179
2024,Director,Full-time,Data Engineer,374350,US,100,US,Medium (51–500 employees),80180
2024,Director,Full-time,Data Engineer,222830,US,100,US,Medium (51–500 employees),80181
2024,Senior-level,Full-time,Data Engineer,155900,US,0,US,Medium (51–500 employees),80182
2024,Senior-level,Full-time,Data Analyst,87325,GB,0,GB,Medium (51–500 employees),80188
2024,Senior-level,Full-time,Data Analyst,78592,GB,0,GB,Medium (51–500 employees),80189
2024,Junior,Full-time,Data Analyst,128800,US,0,US,Medium (51–500 employees),80190
2024,Senior-level,Full-time,Machine Learning Scientist,170000,US,100,US,Medium (51–500 employees),80192
2024,Senior-level,Full-time,Machine Learning Scientist,140000,US,100,US,Medium (51–500 employees),80193
2024,Mid-level,Full-time,Research Scientist,130000,US,0,US,Medium (51–500 employees),80194
2024,Mid-level,Full-time,Research Scientist,115000,US,0,US,Medium (51–500 employees),80195
2024,Senior-level,Full-time,Data Scientist,162540,US,0,US,Medium (51–500 employees),80198
2024,Senior-level,Full-time,Data Scientist,108360,US,0,US,Medium (51–500 employees),80199
2024,Senior-level,Full-time,Product Manager,366000,US,0,US,Medium (51–500 employees),80200
2024,Senior-level,Full-time,Product Manager,208000,US,0,US,Medium (51–500 employees),80201
2024,Senior-level,Full-time,Data Engineer,129400,US,0,US,Medium (51–500 employees),80204
2024,Senior-level,Full-time,Data Analyst,170000,US,0,US,Medium (51–500 employees),72140
2024,Senior-level,Full-time,Data Analyst,119000,US,0,US,Medium (51–500 employees),72141
2024,Director,Full-time,Engineer,240000,US,100,US,Medium (51–500 employees),72142
2024,Director,Full-time,Engineer,200000,US,100,US,Medium (51–500 employees),72143
2024,Mid-level,Full-time,Manager,126500,US,100,US,Medium (51–500 employees),72144
2024,Senior-level,Full-time,Research Scientist,200000,US,0,US,Medium (51–500 employees),72146
2024,Senior-level,Full-time,Research Scientist,185000,US,0,US,Medium (51–500 employees),72147
2024,Mid-level,Full-time,Manager,86700,US,0,US,Medium (51–500 employees),72205
2024,Junior,Full-time,AI Research Scientist,48019,IN,0,IN,Large (501+ employees),72208
2024,Junior,Full-time,AI Data Scientist,58333,FR,50,FR,Large (501+ employees),72209
2024,Mid-level,Full-time,Data Engineer,208800,US,0,US,Medium (51–500 employees),72210
2024,Senior-level,Full-time,Data Developer,138000,US,0,US,Medium (51–500 employees),80244
2024,Senior-level,Full-time,Data Developer,86000,US,0,US,Medium (51–500 employees),80245
2024,Senior-level,Full-time,Data Governance Lead,203620,US,0,US,Medium (51–500 employees),80248
2024,Senior-level,Full-time,Data Governance Lead,127260,US,0,US,Medium (51–500 employees),80249
2024,Senior-level,Full-time,Data Engineer,85000,US,0,US,Medium (51–500 employees),80253
2024,Senior-level,Full-time,Machine Learning Engineer,304000,US,100,US,Medium (51–500 employees),80260
2024,Senior-level,Full-time,Machine Learning Engineer,244000,US,100,US,Medium (51–500 employees),80261
2024,Senior-level,Full-time,Machine Learning Engineer,267720,US,0,US,Medium (51–500 employees),80263
2024,Senior-level,Full-time,Engineer,198800,US,0,US,Medium (51–500 employees),80264
2024,Senior-level,Full-time,Engineer,159000,US,0,US,Medium (51–500 employees),80265
2024,Mid-level,Full-time,Software Engineer,163100,US,100,US,Medium (51–500 employees),80267
2024,Senior-level,Full-time,Data Product Manager,260000,US,100,US,Medium (51–500 employees),80268
2024,Senior-level,Full-time,Data Product Manager,200000,US,100,US,Medium (51–500 employees),80269
2024,Senior-level,Full-time,Product Manager,150000,CA,100,CA,Medium (51–500 employees),80270
2024,Senior-level,Full-time,Product Manager,100000,CA,100,CA,Medium (51–500 employees),80271
2024,Senior-level,Full-time,Data Analytics Manager,235000,US,100,US,Medium (51–500 employees),80274
2024,Senior-level,Full-time,Data Analytics Manager,135000,US,100,US,Medium (51–500 employees),80275
2024,Senior-level,Full-time,Data Analytics Manager,225000,CA,100,CA,Medium (51–500 employees),80276
2024,Senior-level,Full-time,Data Analytics Manager,145000,CA,100,CA,Medium (51–500 employees),80277
2024,Mid-level,Full-time,Data Analyst,142444,IE,0,IE,Medium (51–500 employees),80280
2024,Mid-level,Full-time,Data Analyst,78666,IE,0,IE,Medium (51–500 employees),80281
2024,Senior-level,Full-time,Data Analyst,162528,US,0,US,Medium (51–500 employees),80284
2024,Senior-level,Full-time,Data Analyst,83640,US,0,US,Medium (51–500 employees),80285
2024,Senior-level,Full-time,Analytics Engineer,385000,US,0,US,Medium (51–500 employees),80288
2024,Senior-level,Full-time,Analytics Engineer,245000,US,0,US,Medium (51–500 employees),80289
2024,Senior-level,Full-time,AI Engineer,225000,US,100,US,Medium (51–500 employees),80290
2024,Senior-level,Full-time,AI Engineer,156000,US,100,US,Medium (51–500 employees),80291
2024,Senior-level,Full-time,Engineering Manager,275000,US,0,US,Medium (51–500 employees),80296
2024,Mid-level,Full-time,Software Development Engineer,162240,US,0,US,Medium (51–500 employees),80304
